trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.995, 'e': 29.85}",30,0,-124.50887390644408,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
2,False,"{'a': 0.995, 'e': 29.700750000000003}",30,0,-169.63184509203657,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 2}",0
3,False,"{'a': 0.995, 'e': 29.552246250000003}",30,0,-153.28298445251724,"{0: 18, 1: 1, 2: 9, 3: 0, 4: 2}",0
4,False,"{'a': 0.995, 'e': 29.40448501875}",30,0,-90.28808354748136,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
5,False,"{'a': 0.995, 'e': 29.257462593656253}",25,16,-6.027939646129087,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
6,False,"{'a': 0.995, 'e': 29.111175280687974}",20,0,-79.04195047559466,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
7,False,"{'a': 0.995, 'e': 28.965619404284535}",25,0,-94.1908816266744,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
8,False,"{'a': 0.995, 'e': 28.82079130726311}",30,0,-191.04406917393553,"{0: 13, 1: 5, 2: 10, 3: 0, 4: 2}",0
9,False,"{'a': 0.995, 'e': 28.676687350726795}",25,0,-181.14564908578973,"{0: 10, 1: 5, 2: 7, 3: 1, 4: 2}",0
10,False,"{'a': 0.995, 'e': 28.53330391397316}",25,0,-26.534765239381183,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
11,False,"{'a': 0.995, 'e': 28.390637394403296}",25,0,-228.8511309711556,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 5}",0
12,False,"{'a': 0.995, 'e': 28.24868420743128}",20,0,-171.60654709075692,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
13,False,"{'a': 0.995, 'e': 28.107440786394122}",20,0,-32.85659793382675,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
14,False,"{'a': 0.995, 'e': 27.96690358246215}",35,0,-142.65781385826492,"{0: 18, 1: 5, 2: 10, 3: 2, 4: 0}",0
15,False,"{'a': 0.995, 'e': 27.82706906454984}",20,0,-105.30812926117528,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
16,False,"{'a': 0.995, 'e': 27.68793371922709}",25,16,-9.40813634469892,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
17,False,"{'a': 0.995, 'e': 27.549494050630955}",25,0,-116.29035534241024,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
18,False,"{'a': 0.995, 'e': 27.411746580377798}",20,0,-45.6789879385545,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
19,False,"{'a': 0.995, 'e': 27.27468784747591}",20,0,-67.76446527559467,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
20,False,"{'a': 0.995, 'e': 27.13831440823853}",20,4,9.8019659835072,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 0.995, 'e': 27.002622836197336}",30,0,-66.84940138604513,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
22,False,"{'a': 0.995, 'e': 26.86760972201635}",30,22,-3.1732313462240556,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.995, 'e': 26.733271673406268}",20,0,-117.69721745896494,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
24,False,"{'a': 0.995, 'e': 26.599605315039238}",30,2,-81.97659656200958,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 1}",1
25,False,"{'a': 0.995, 'e': 26.46660728846404}",35,0,-127.65704211463054,"{0: 18, 1: 5, 2: 11, 3: 1, 4: 0}",0
26,False,"{'a': 0.995, 'e': 26.334274252021718}",25,0,-135.84118817774524,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
27,False,"{'a': 0.995, 'e': 26.20260288076161}",30,0,-131.21360440733824,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
28,False,"{'a': 0.995, 'e': 26.0715898663578}",25,0,-122.06384563762374,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
29,False,"{'a': 0.995, 'e': 25.941231917026013}",35,0,-292.114063875632,"{0: 11, 1: 7, 2: 13, 3: 1, 4: 3}",0
30,False,"{'a': 0.995, 'e': 25.811525757440883}",25,0,-154.36667205016715,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
31,False,"{'a': 0.995, 'e': 25.682468128653678}",25,0,-55.49282121612346,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
32,False,"{'a': 0.995, 'e': 25.55405578801041}",25,0,-105.09914056163672,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
33,False,"{'a': 0.995, 'e': 25.426285509070357}",25,0,-49.26853193301455,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
34,False,"{'a': 0.995, 'e': 25.299154081525007}",20,0,-176.82236814676182,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",0
35,False,"{'a': 0.995, 'e': 25.17265831111738}",25,0,-108.47195506984674,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
36,False,"{'a': 0.995, 'e': 25.046795019561795}",25,0,-97.52550578968528,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
37,False,"{'a': 0.995, 'e': 24.921561044463985}",20,1,-33.59037773102396,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
38,False,"{'a': 0.995, 'e': 24.796953239241667}",25,0,-100.526733710003,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
39,False,"{'a': 0.995, 'e': 24.672968473045458}",30,0,-131.20207250183864,"{0: 21, 1: 3, 2: 2, 3: 2, 4: 2}",0
40,False,"{'a': 0.995, 'e': 24.54960363068023}",35,0,-210.02032396950153,"{0: 21, 1: 4, 2: 5, 3: 2, 4: 3}",0
41,False,"{'a': 0.995, 'e': 24.42685561252683}",20,0,-122.44067131927027,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
42,False,"{'a': 0.995, 'e': 24.304721334464194}",20,0,-110.85735526851704,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
43,False,"{'a': 0.995, 'e': 24.183197727791875}",20,0,-83.88027153270026,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
44,False,"{'a': 0.995, 'e': 24.062281739152915}",25,0,-77.04739822856915,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
45,False,"{'a': 0.995, 'e': 23.94197033045715}",25,0,-77.24305518633842,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
46,False,"{'a': 0.995, 'e': 23.822260478804864}",20,0,-171.61883137742691,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
47,False,"{'a': 0.995, 'e': 23.70314917641084}",20,0,-75.59128548451095,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
48,False,"{'a': 0.995, 'e': 23.584633430528786}",25,9,-89.83770426532537,"{0: 8, 1: 1, 2: 6, 3: 0, 4: 1}",1
49,False,"{'a': 0.995, 'e': 23.466710263376143}",20,3,-74.83789278056076,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 0}",1
50,False,"{'a': 0.995, 'e': 23.34937671205926}",25,0,-148.55961983918846,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
51,False,"{'a': 0.995, 'e': 23.232629828498965}",25,0,-129.34571702168526,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
52,False,"{'a': 0.995, 'e': 23.11646667935647}",20,0,-90.6364945303611,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
53,False,"{'a': 0.995, 'e': 23.000884345959687}",20,11,-16.320988315054006,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
54,False,"{'a': 0.995, 'e': 22.885879924229886}",30,0,-176.88963144015625,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
55,False,"{'a': 0.995, 'e': 22.77145052460874}",30,20,-7.450880482479954,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
56,False,"{'a': 0.995, 'e': 22.657593271985693}",20,0,-81.75297260333078,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
57,False,"{'a': 0.995, 'e': 22.544305305625766}",20,12,-32.60058524752799,"{0: 4, 1: 0, 2: 4, 3: 0, 4: 0}",1
58,False,"{'a': 0.995, 'e': 22.431583779097636}",20,0,-52.97975233923695,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
59,False,"{'a': 0.995, 'e': 22.31942586020215}",20,0,-41.13539028141691,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
60,False,"{'a': 0.995, 'e': 22.207828730901138}",30,0,-166.5430946572099,"{0: 17, 1: 2, 2: 8, 3: 1, 4: 2}",0
61,False,"{'a': 0.995, 'e': 22.096789587246633}",30,0,-135.4324533209024,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
62,False,"{'a': 0.995, 'e': 21.986305639310398}",25,0,-145.72265332768524,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
63,False,"{'a': 0.995, 'e': 21.876374111113847}",25,0,-110.86737298256227,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
64,False,"{'a': 0.995, 'e': 21.766992240558277}",20,0,-83.06433222640587,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
65,False,"{'a': 0.995, 'e': 21.658157279355486}",20,0,-115.60145971127085,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
66,False,"{'a': 0.995, 'e': 21.549866492958706}",20,0,-104.7415055454748,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
67,False,"{'a': 0.995, 'e': 21.44211716049391}",20,0,-142.93652745719456,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
68,False,"{'a': 0.995, 'e': 21.33490657469144}",30,0,-129.80413746382024,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
69,False,"{'a': 0.995, 'e': 21.228232041817982}",25,0,-77.13029116890269,"{0: 12, 1: 9, 2: 3, 3: 1, 4: 0}",0
70,False,"{'a': 0.995, 'e': 21.12209088160889}",25,5,3.364683666830236,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
71,False,"{'a': 0.995, 'e': 21.016480427200847}",25,0,-133.75113431888565,"{0: 15, 1: 3, 2: 3, 3: 3, 4: 1}",0
72,False,"{'a': 0.995, 'e': 20.91139802506484}",35,0,-114.18120772256171,"{0: 20, 1: 4, 2: 11, 3: 0, 4: 0}",0
73,False,"{'a': 0.995, 'e': 20.806841034939517}",25,0,-128.38017282461456,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
74,False,"{'a': 0.995, 'e': 20.702806829764818}",25,10,-85.5195375635621,"{0: 8, 1: 3, 2: 2, 3: 1, 4: 1}",1
75,False,"{'a': 0.995, 'e': 20.599292795615995}",25,0,-155.02169632072759,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
76,False,"{'a': 0.995, 'e': 20.496296331637915}",25,0,-15.143545296996658,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
77,False,"{'a': 0.995, 'e': 20.393814849979726}",25,0,-61.23294537344223,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
78,False,"{'a': 0.995, 'e': 20.29184577572983}",30,4,-145.7330867754585,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 2}",1
79,False,"{'a': 0.995, 'e': 20.19038654685118}",30,3,-253.4653733241669,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 5}",1
80,False,"{'a': 0.995, 'e': 20.089434614116925}",25,0,-115.1202921280861,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
81,False,"{'a': 0.995, 'e': 19.98898744104634}",25,11,-126.16552034119601,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 3}",1
82,False,"{'a': 0.995, 'e': 19.889042503841107}",20,0,-111.72821914634986,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
83,False,"{'a': 0.995, 'e': 19.7895972913219}",20,0,-71.939899394742,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
84,False,"{'a': 0.995, 'e': 19.690649304865293}",25,0,-209.3892638916147,"{0: 10, 1: 6, 2: 4, 3: 2, 4: 3}",0
85,False,"{'a': 0.995, 'e': 19.592196058340967}",25,0,-156.52783329873785,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
86,False,"{'a': 0.995, 'e': 19.49423507804926}",20,0,-68.80606223446706,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
87,False,"{'a': 0.995, 'e': 19.396763902659014}",20,0,-52.03859556532923,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
88,False,"{'a': 0.995, 'e': 19.29978008314572}",30,0,-65.78148289610388,"{0: 19, 1: 5, 2: 6, 3: 0, 4: 0}",0
89,False,"{'a': 0.995, 'e': 19.20328118272999}",20,6,-31.93140054594555,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
90,False,"{'a': 0.995, 'e': 19.10726477681634}",20,0,-35.918199242711204,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
91,False,"{'a': 0.995, 'e': 19.011728452932257}",25,0,-118.11334700722973,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
92,False,"{'a': 0.995, 'e': 18.916669810667596}",20,0,-58.70750063115433,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
93,False,"{'a': 0.995, 'e': 18.82208646161426}",30,0,-186.21961551435032,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
94,False,"{'a': 0.995, 'e': 18.727976029306188}",25,6,-31.634554610427507,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
95,False,"{'a': 0.995, 'e': 18.634336149159658}",20,0,-129.88032129104667,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
96,False,"{'a': 0.995, 'e': 18.54116446841386}",25,0,-157.02151166985732,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
97,False,"{'a': 0.995, 'e': 18.448458646071792}",25,0,-99.55221850803306,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
98,False,"{'a': 0.995, 'e': 18.356216352841432}",20,0,-84.40925806579415,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
99,False,"{'a': 0.995, 'e': 18.264435271077225}",25,0,-123.29199681024491,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
100,False,"{'a': 0.995, 'e': 18.173113094721838}",25,0,-124.3213629533141,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
101,False,"{'a': 0.995, 'e': 18.082247529248228}",20,10,-10.37179481868844,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
102,False,"{'a': 0.995, 'e': 17.991836291601988}",25,11,-77.09060775900203,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
103,False,"{'a': 0.995, 'e': 17.901877110143978}",25,0,-151.36048888669518,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
104,False,"{'a': 0.995, 'e': 17.81236772459326}",20,0,-136.85918565392132,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
105,False,"{'a': 0.995, 'e': 17.72330588597029}",25,9,-4.407792713888294,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.995, 'e': 17.634689356540438}",35,0,-88.15705384061766,"{0: 23, 1: 4, 2: 7, 3: 1, 4: 0}",0
107,False,"{'a': 0.995, 'e': 17.546515909757737}",25,0,-130.2773865845624,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
108,False,"{'a': 0.995, 'e': 17.45878333020895}",25,0,-37.90830863035913,"{0: 16, 1: 6, 2: 3, 3: 0, 4: 0}",0
109,False,"{'a': 0.995, 'e': 17.371489413557903}",30,0,-257.8446799985833,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 5}",0
110,False,"{'a': 0.995, 'e': 17.284631966490114}",20,0,-112.11140838637311,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
111,False,"{'a': 0.995, 'e': 17.198208806657664}",20,0,-85.50756877930716,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
112,False,"{'a': 0.995, 'e': 17.112217762624375}",25,0,-151.8669075493267,"{0: 14, 1: 6, 2: 2, 3: 0, 4: 3}",0
113,False,"{'a': 0.995, 'e': 17.026656673811253}",20,0,-85.40049259586146,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
114,False,"{'a': 0.995, 'e': 16.941523390442196}",25,0,-212.25810510101797,"{0: 12, 1: 1, 2: 8, 3: 1, 4: 3}",0
115,False,"{'a': 0.995, 'e': 16.856815773489984}",25,0,-161.472746840723,"{0: 8, 1: 6, 2: 10, 3: 0, 4: 1}",0
116,False,"{'a': 0.995, 'e': 16.772531694622533}",30,0,-111.73050649548124,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
117,False,"{'a': 0.995, 'e': 16.68866903614942}",25,0,-87.1596499002463,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
118,False,"{'a': 0.995, 'e': 16.605225690968673}",20,0,-97.72864115577251,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
119,False,"{'a': 0.995, 'e': 16.52219956251383}",30,0,-165.1137358650794,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 2}",0
120,False,"{'a': 0.995, 'e': 16.43958856470126}",25,0,-238.99149733011285,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 5}",0
121,False,"{'a': 0.995, 'e': 16.357390621877755}",25,0,-95.32943213022412,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
122,False,"{'a': 0.995, 'e': 16.275603668768365}",20,0,-89.99524887929596,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
123,False,"{'a': 0.995, 'e': 16.194225650424524}",25,0,-158.30368509564113,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
124,False,"{'a': 0.995, 'e': 16.1132545221724}",30,0,-235.673291670877,"{0: 15, 1: 5, 2: 6, 3: 0, 4: 4}",0
125,False,"{'a': 0.995, 'e': 16.032688249561538}",20,0,-69.74615883958973,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
126,False,"{'a': 0.995, 'e': 15.952524808313731}",20,0,-78.12410745213245,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
127,False,"{'a': 0.995, 'e': 15.872762184272162}",25,0,-139.07260261116588,"{0: 12, 1: 2, 2: 10, 3: 0, 4: 1}",0
128,False,"{'a': 0.995, 'e': 15.7933983733508}",20,5,-60.98586909391789,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 1}",1
129,False,"{'a': 0.995, 'e': 15.714431381484047}",20,0,-133.2014143453491,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
130,False,"{'a': 0.995, 'e': 15.635859224576627}",25,0,-152.9339392777674,"{0: 12, 1: 4, 2: 6, 3: 2, 4: 1}",0
131,False,"{'a': 0.995, 'e': 15.557679928453744}",20,0,-35.861299398546855,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
132,False,"{'a': 0.995, 'e': 15.479891528811475}",20,0,-187.3908875497265,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
133,False,"{'a': 0.995, 'e': 15.402492071167417}",20,0,-30.10044582651245,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
134,False,"{'a': 0.995, 'e': 15.32547961081158}",20,0,-28.278120234566906,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
135,False,"{'a': 0.995, 'e': 15.248852212757523}",20,10,-75.78150407899116,"{0: 4, 1: 1, 2: 4, 3: 0, 4: 1}",1
136,False,"{'a': 0.995, 'e': 15.172607951693735}",20,0,-43.27353961786883,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
137,False,"{'a': 0.995, 'e': 15.096744911935266}",20,0,-29.155861316232915,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
138,False,"{'a': 0.995, 'e': 15.02126118737559}",25,0,-48.37619939142432,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
139,False,"{'a': 0.995, 'e': 14.946154881438712}",25,0,-112.99050759986355,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
140,False,"{'a': 0.995, 'e': 14.871424107031519}",25,0,-145.25883000392946,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
141,False,"{'a': 0.995, 'e': 14.797066986496361}",25,0,-144.3661786877244,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
142,False,"{'a': 0.995, 'e': 14.723081651563879}",20,0,-43.312893050718706,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
143,False,"{'a': 0.995, 'e': 14.64946624330606}",20,0,-54.605574000542916,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
144,False,"{'a': 0.995, 'e': 14.57621891208953}",20,0,-74.90812972375825,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
145,False,"{'a': 0.995, 'e': 14.503337817529083}",25,0,-137.34779242608096,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
146,False,"{'a': 0.995, 'e': 14.430821128441437}",30,0,-142.0356039407558,"{0: 16, 1: 8, 2: 4, 3: 0, 4: 2}",0
147,False,"{'a': 0.995, 'e': 14.35866702279923}",20,0,-55.25160787598575,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
148,False,"{'a': 0.995, 'e': 14.286873687685233}",20,0,-73.3949114514301,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
149,False,"{'a': 0.995, 'e': 14.215439319246807}",25,0,-121.876799322249,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
150,False,"{'a': 0.995, 'e': 14.144362122650573}",20,0,-71.94208401422668,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
151,False,"{'a': 0.995, 'e': 14.07364031203732}",35,0,-191.8831645784134,"{0: 17, 1: 5, 2: 11, 3: 0, 4: 2}",0
152,False,"{'a': 0.995, 'e': 14.003272110477132}",25,0,-58.42112773379573,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
153,False,"{'a': 0.995, 'e': 13.933255749924747}",20,0,-104.3632081591035,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
154,False,"{'a': 0.995, 'e': 13.863589471175123}",25,0,-90.92570707878943,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
155,False,"{'a': 0.995, 'e': 13.794271523819248}",25,0,-215.94822538497948,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 3}",0
156,False,"{'a': 0.995, 'e': 13.725300166200151}",30,0,-118.7618949077142,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
157,False,"{'a': 0.995, 'e': 13.65667366536915}",20,0,-108.9283056393127,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
158,False,"{'a': 0.995, 'e': 13.588390297042304}",30,0,-118.4703775752407,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
159,False,"{'a': 0.995, 'e': 13.520448345557092}",20,0,-173.8923214720588,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
160,False,"{'a': 0.995, 'e': 13.452846103829307}",20,0,-100.68405409300648,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
161,False,"{'a': 0.995, 'e': 13.38558187331016}",25,0,-66.69760902517032,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
162,False,"{'a': 0.995, 'e': 13.318653963943609}",30,0,-102.46681667886459,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
163,False,"{'a': 0.995, 'e': 13.252060694123891}",20,11,-64.05677235917031,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
164,False,"{'a': 0.995, 'e': 13.185800390653272}",25,0,-169.56472339550166,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
165,False,"{'a': 0.995, 'e': 13.119871388700005}",20,0,-112.38385100161864,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
166,False,"{'a': 0.995, 'e': 13.054272031756506}",20,0,-137.08063626667524,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
167,False,"{'a': 0.995, 'e': 12.989000671597724}",25,0,-41.06847789940684,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
168,False,"{'a': 0.995, 'e': 12.924055668239735}",20,0,-79.07245344482806,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
169,False,"{'a': 0.995, 'e': 12.859435389898536}",30,0,-132.2306782518277,"{0: 15, 1: 6, 2: 7, 3: 2, 4: 0}",0
170,False,"{'a': 0.995, 'e': 12.795138212949043}",20,0,-86.6214011078964,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
171,False,"{'a': 0.995, 'e': 12.731162521884297}",20,0,-125.61085774001731,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
172,False,"{'a': 0.995, 'e': 12.667506709274875}",30,0,-113.650317257867,"{0: 16, 1: 8, 2: 5, 3: 0, 4: 1}",0
173,False,"{'a': 0.995, 'e': 12.6041691757285}",30,0,-89.7000342564188,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
174,False,"{'a': 0.995, 'e': 12.541148329849857}",20,0,-65.55523666432444,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
175,False,"{'a': 0.995, 'e': 12.478442588200608}",20,0,-67.20111052119509,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
176,False,"{'a': 0.995, 'e': 12.416050375259605}",25,0,-126.61548416511147,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
177,False,"{'a': 0.995, 'e': 12.353970123383307}",20,0,-34.75302441980514,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
178,False,"{'a': 0.995, 'e': 12.29220027276639}",20,0,-134.79589761932132,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
179,False,"{'a': 0.995, 'e': 12.230739271402559}",25,0,-104.77042348726411,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
180,False,"{'a': 0.995, 'e': 12.169585575045547}",25,3,-90.15967473595185,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 2}",1
181,False,"{'a': 0.995, 'e': 12.108737647170319}",25,0,-235.36818422760248,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 5}",0
182,False,"{'a': 0.995, 'e': 12.048193958934467}",20,0,-110.03989140076482,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",1
183,False,"{'a': 0.995, 'e': 11.987952989139796}",25,0,-56.25804152721231,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
184,False,"{'a': 0.995, 'e': 11.928013224194096}",20,0,-91.62201968569556,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
185,False,"{'a': 0.995, 'e': 11.868373158073126}",20,9,-71.34519391362518,"{0: 5, 1: 3, 2: 2, 3: 0, 4: 1}",1
186,False,"{'a': 0.995, 'e': 11.80903129228276}",20,10,-25.06412981559045,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
